Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,percentil,risco
AMORINÓPOLIS,2026-06-22,0.3,0,6,0,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.18486227268145064,0.22540983606557377,BAIXO
DAMIANÓPOLIS,2026-06-22,0.0,5,6,0,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.18456601590662286,0.22131147540983606,BAIXO
CACHOEIRA DE GOIÁS,2026-06-22,0.6,0,6,0,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.18036240233630282,0.21721311475409835,BAIXO
AVELINÓPOLIS,2026-06-22,0.0,1,6,0,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.17963674157168774,0.21311475409836064,BAIXO
ARAGARÇAS,2026-06-22,3.4,0,6,0,1,0.0016207323790579,-15.9954744133776,-52.195114826594455,1.809523809523809,0.17481024532347353,0.20901639344262296,BAIXO
LEOPOLDO DE BULHÕES,2026-06-22,1.5,0,6,0,1,0.0009037705840395,-16.556636131106096,-48.89337232999825,1.9428571428571428,0.17311620530830496,0.20491803278688525,BAIXO
BURITI ALEGRE,2026-06-22,0.0,6,6,0,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.172432077206314,0.20081967213114754,BAIXO
ISRAELÂNDIA,2026-06-22,0.0,1,6,0,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.1642679332449542,0.19672131147540983,BAIXO
MARZAGÃO,2026-06-22,0.3,0,6,0,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.16409756353897212,0.19262295081967212,BAIXO
EDEALINA,2026-06-22,0.9,0,6,0,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.1621463198448984,0.1885245901639344,BAIXO
PORTELÂNDIA,2026-06-22,3.6,0,6,0,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.1601616105466407,0.18442622950819673,BAIXO
NOVA VENEZA,2026-06-22,0.0,6,6,0,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.1588126570809227,0.18032786885245902,BAIXO
TRÊS RANCHOS,2026-06-22,0.0,6,6,0,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.15051223422543217,0.1762295081967213,BAIXO
NOVA AMÉRICA,2026-06-22,0.0,5,6,0,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.1484679789293388,0.1721311475409836,BAIXO
CROMÍNIA,2026-06-22,0.6,0,6,0,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.14598547795516378,0.1680327868852459,BAIXO
FIRMINÓPOLIS,2026-06-22,0.0,1,6,0,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.14567891675583355,0.16393442622950818,BAIXO
ITAGUARU,2026-06-22,0.0,1,6,0,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.14155054299763176,0.1598360655737705,BAIXO
SÃO PATRÍCIO,2026-06-22,0.0,1,6,0,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.1392558499996356,0.1557377049180328,BAIXO
BONFINÓPOLIS,2026-06-22,0.3,0,6,0,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.13812053736632665,0.15163934426229508,BAIXO
JOVIÂNIA,2026-06-22,0.3,0,6,0,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.1364707663408043,0.14754098360655737,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.1343073375973651,0.14344262295081966,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-22,0.3,0,6,0,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.13417786813852806,0.13934426229508196,BAIXO
PALMINÓPOLIS,2026-06-22,0.3,0,6,0,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.13368543024224058,0.13524590163934427,BAIXO
CRISTIANÓPOLIS,2026-06-22,0.9,0,6,0,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.13324564074817224,0.13114754098360656,BAIXO
OURO VERDE DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.13141774525376512,0.12704918032786885,BAIXO
NAZÁRIO,2026-06-22,0.3,0,6,0,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.12781529092726276,0.12295081967213115,BAIXO
SANCLERLÂNDIA,2026-06-22,0.0,1,6,0,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.12603986317933003,0.11885245901639344,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-22,0.3,0,6,0,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.12599277971764566,0.11475409836065574,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-22,0.3,0,6,0,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.12528304360293083,0.11065573770491803,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-22,0.0,2,6,0,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.12425644213792579,0.10655737704918032,BAIXO
APARECIDA DO RIO DOCE,2026-06-22,2.4,0,6,0,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.12293586724201644,0.10245901639344263,BAIXO
CAMPESTRE DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.12175277937971062,0.09836065573770492,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-22,0.9,0,6,0,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.11825290880974154,0.0942622950819672,BAIXO
BRAZABRANTES,2026-06-22,0.0,1,6,0,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.11786386927360751,0.09016393442622951,BAIXO
ITAGUARI,2026-06-22,0.0,1,6,0,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.11693608726096763,0.0860655737704918,BAIXO
DAMOLÂNDIA,2026-06-22,0.0,6,6,0,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.10621531584863317,0.08196721311475409,BAIXO
SANTA ROSA DE GOIÁS,2026-06-22,0.0,1,6,0,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.10468894873468504,0.0778688524590164,BAIXO
CALDAZINHA,2026-06-22,0.3,0,6,0,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.09772478079504575,0.07377049180327869,BAIXO
RIANÁPOLIS,2026-06-22,0.0,5,6,0,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.09697645173155972,0.06967213114754098,BAIXO
ANHANGUERA,2026-06-22,0.0,1,6,0,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.09433863594251714,0.06557377049180328,BAIXO
LAGOA SANTA,2026-06-22,4.0,0,6,0,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.08825997181200759,0.06147540983606557,BAIXO
PARANAIGUARA,2026-06-22,3.0,0,6,0,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.08511853475472383,0.05737704918032787,BAIXO
NOVA AURORA,2026-06-22,0.0,1,6,0,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.08500412293300787,0.05327868852459016,BAIXO
NOVO BRASIL,2026-06-22,0.0,1,6,0,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.07911984433737168,0.04918032786885246,BAIXO
BURITI DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.07758438816247906,0.045081967213114756,BAIXO
AMERICANO DO BRASIL,2026-06-22,0.0,6,6,0,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.07565401809786185,0.040983606557377046,BAIXO
CÓRREGO DO OURO,2026-06-22,0.0,1,6,0,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.07531997907841831,0.036885245901639344,BAIXO
TAQUARAL DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.07147077382760697,0.03278688524590164,BAIXO
ADELÂNDIA,2026-06-22,0.0,1,6,0,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.06335857116301051,0.028688524590163935,BAIXO
ARAÇU,2026-06-22,0.0,1,6,0,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.06109694473430571,0.02459016393442623,BAIXO
GUARAÍTA,2026-06-22,0.0,1,6,0,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.05639990445231493,0.020491803278688523,BAIXO
JESÚPOLIS,2026-06-22,0.0,1,6,0,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.05586970307205446,0.01639344262295082,BAIXO
PALMELO,2026-06-22,0.3,0,6,0,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.052476804814646255,0.012295081967213115,BAIXO
ALOÂNDIA,2026-06-22,0.0,2,6,0,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.010404914308353101,0.00819672131147541,BAIXO
ÁGUA LIMPA,2026-06-22,0.3,0,6,0,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.010270731061955965,0.004098360655737705,BAIXO
NIQUELÂNDIA,2026-06-23,0.0,6,6,1,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.9684719663082818,1.0,ALTO
CAVALCANTE,2026-06-23,0.0,6,6,1,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9380853864791915,0.9959016393442623,ALTO
BARRO ALTO,2026-06-23,0.0,6,6,1,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.9109317040312632,0.9918032786885246,ALTO
CRISTALINA,2026-06-23,0.0,7,6,1,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.9098293264665694,0.9877049180327869,ALTO
FORMOSA,2026-06-23,0.0,6,6,1,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.9019058824588987,0.9836065573770492,ALTO
PORANGATU,2026-06-23,0.0,5,6,1,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.8982091885712374,0.9795081967213115,ALTO
LUZIÂNIA,2026-06-23,0.0,7,6,1,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8903283178573834,0.9754098360655737,ALTO
PLANALTINA,2026-06-23,0.0,6,6,1,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8758282422951498,0.9713114754098361,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-23,0.0,6,6,1,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8708791707549052,0.9672131147540983,ALTO
NOVA CRIXÁS,2026-06-23,0.0,2,6,1,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8600362467691358,0.9631147540983607,ALTO
FLORES DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.850128055262245,0.9590163934426229,ALTO
PADRE BERNARDO,2026-06-23,0.0,6,6,1,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.8186331846517615,0.9549180327868853,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.8087591164760343,0.9508196721311475,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-23,0.0,5,6,1,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.8078696767219234,0.9467213114754098,ALTO
CRIXÁS,2026-06-23,0.0,6,6,1,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7837698348814532,0.9426229508196722,ALTO
SÃO DOMINGOS,2026-06-23,0.0,7,6,1,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.7793486556089247,0.9385245901639344,ALTO
URUAÇU,2026-06-23,0.0,7,6,1,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7771798575039135,0.9344262295081968,ALTO
ALTO PARAÍSO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.7692834310247313,0.930327868852459,ALTO
ÁGUA FRIA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.7673504403216805,0.9262295081967213,ALTO
MINAÇU,2026-06-23,0.0,6,6,1,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.7630682325342361,0.9221311475409836,ALTO
JUSSARA,2026-06-23,0.6,0,6,1,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.7329706929244538,0.9180327868852459,ALTO
NOVA ROMA,2026-06-23,0.0,6,6,1,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.729716182107627,0.9139344262295082,ALTO
VILA BOA,2026-06-23,0.0,9,6,1,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.721997894860059,0.9098360655737705,ALTO
VILA PROPÍCIO,2026-06-23,0.0,6,6,1,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.716964875952333,0.9057377049180327,ALTO
ANÁPOLIS,2026-06-23,0.0,7,6,1,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.7154982524748952,0.9016393442622951,ALTO
CAMPINAÇU,2026-06-23,0.0,5,6,1,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.7026780555284262,0.8975409836065574,MÉDIO
MIMOSO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.6961679620386978,0.8934426229508197,MÉDIO
ARAGUAPAZ,2026-06-23,0.0,6,6,1,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6940475102280351,0.889344262295082,MÉDIO
CABECEIRAS,2026-06-23,0.0,6,6,1,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.6928663974642597,0.8852459016393442,MÉDIO
PIRENÓPOLIS,2026-06-23,0.0,6,6,1,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.6835157521613374,0.8811475409836066,MÉDIO
SÍTIO D'ABADIA,2026-06-23,0.0,6,6,1,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.6804486194215859,0.8770491803278688,MÉDIO
ALVORADA DO NORTE,2026-06-23,0.0,6,6,1,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6763926730623523,0.8729508196721312,MÉDIO
GOIÁS,2026-06-23,0.0,2,6,1,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.6614913232432782,0.8688524590163934,MÉDIO
IACIARA,2026-06-23,0.0,6,6,1,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.6601367855112936,0.8647540983606558,MÉDIO
ARUANÃ,2026-06-23,0.0,2,6,1,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.6584405584357086,0.860655737704918,MÉDIO
POSSE,2026-06-23,0.0,7,6,1,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.655770195408116,0.8565573770491803,MÉDIO
COCALZINHO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.65515651922658,0.8524590163934426,MÉDIO
MONTIVIDIU DO NORTE,2026-06-23,0.0,6,6,1,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.6510546829175617,0.8483606557377049,MÉDIO
MARA ROSA,2026-06-23,0.0,6,6,1,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.6490181585993261,0.8442622950819673,MÉDIO
ABADIÂNIA,2026-06-23,0.0,7,6,1,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.647386946515573,0.8401639344262295,MÉDIO
JARAGUÁ,2026-06-23,0.0,6,6,1,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.6424017895905413,0.8360655737704918,MÉDIO
SÃO LUIZ DO NORTE,2026-06-23,0.0,7,6,1,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.638803482404952,0.8319672131147541,MÉDIO
SANTA ISABEL,2026-06-23,0.0,6,6,1,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.6384624513750276,0.8278688524590164,MÉDIO
GOIANÉSIA,2026-06-23,0.0,6,6,1,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.6349891052654167,0.8237704918032787,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-23,0.0,6,6,1,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.634717256455329,0.819672131147541,MÉDIO
COLINAS DO SUL,2026-06-23,0.0,6,6,1,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.6340612940654116,0.8155737704918032,MÉDIO
CAIAPÔNIA,2026-06-23,7.2,0,6,1,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.6255542966335326,0.8114754098360656,MÉDIO
ITAPACI,2026-06-23,0.0,6,6,1,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.6167327491809733,0.8073770491803278,MÉDIO
BONÓPOLIS,2026-06-23,0.0,5,6,1,1,0.0027253408706618,-13.56457655433514,-49.78488929257367,3.725,0.6157596406704613,0.8032786885245902,MÉDIO
NOVA GLÓRIA,2026-06-23,0.0,7,6,1,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.6151866821080172,0.7991803278688525,MÉDIO
MUTUNÓPOLIS,2026-06-23,0.0,5,6,1,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.6144206401909976,0.7950819672131147,MÉDIO
ANICUNS,2026-06-23,0.0,2,6,1,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.6099119147670992,0.7909836065573771,MÉDIO
PARAÚNA,2026-06-23,4.2,0,6,1,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.6060587386222772,0.7868852459016393,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-23,0.0,6,6,1,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.5929648556112894,0.7827868852459017,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.5868872161211958,0.7786885245901639,MÉDIO
AMARALINA,2026-06-23,0.0,7,6,1,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.5802308171992367,0.7745901639344263,MÉDIO
MUNDO NOVO,2026-06-23,0.0,7,6,1,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.5784594063209533,0.7704918032786885,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-23,0.3,0,6,1,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.5687813159841753,0.7663934426229508,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.5621416843346159,0.7622950819672131,MÉDIO
IPAMERI,2026-06-23,3.6,0,6,1,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.5587491607978364,0.7581967213114754,MÉDIO
NOVO PLANALTO,2026-06-23,0.0,5,6,1,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.5481413628275796,0.7540983606557377,MÉDIO
CAMPINORTE,2026-06-23,0.0,7,6,1,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.5469537876986623,0.75,MÉDIO
CORUMBÁ DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.5391140030350887,0.7459016393442623,MÉDIO
SILVÂNIA,2026-06-23,0.3,0,6,1,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.5336927491543216,0.7418032786885246,MÉDIO
TERESINA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.522231176628189,0.7377049180327869,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-23,0.6,0,6,1,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.5216387444481223,0.7336065573770492,MÉDIO
MINEIROS,2026-06-23,22.8,0,6,1,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.5134427860883302,0.7295081967213115,MÉDIO
SANTA TEREZA DE GOIÁS,2026-06-23,0.0,5,6,1,1,0.0022261996003916,-13.615351655700474,-48.99769110324295,3.5405405405405403,0.5093850560034197,0.7254098360655737,MÉDIO
MOZARLÂNDIA,2026-06-23,0.0,6,6,1,1,0.0020120709489443,-14.81638418252236,-50.609316979892746,2.8541666666666665,0.49662327117748056,0.7213114754098361,MÉDIO
FAINA,2026-06-23,0.0,2,6,1,1,0.0040012522834236,-15.450502453569465,-50.35323063719383,2.484848484848485,0.48961337818134737,0.7172131147540983,MÉDIO
GUARANI DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.48685714132597213,0.7131147540983607,MÉDIO
NOVO GAMA,2026-06-23,0.0,7,6,1,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.47634297446790885,0.7090163934426229,MÉDIO
CIDADE OCIDENTAL,2026-06-23,0.0,7,6,1,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.4699480185465277,0.7049180327868853,MÉDIO
ALEXÂNIA,2026-06-23,0.0,2,6,1,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.4685013221241452,0.7008196721311475,MÉDIO
CAMPOS BELOS,2026-06-23,0.0,6,6,1,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.46411836141791846,0.6967213114754098,BAIXO
JATAÍ,2026-06-23,15.6,0,6,1,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.4571537465670501,0.6926229508196722,BAIXO
SANTA FÉ DE GOIÁS,2026-06-23,0.0,2,6,1,1,0.0017765294323523,-15.695835336846852,-51.16880663261477,4.266666666666667,0.45683667313505555,0.6885245901639344,BAIXO
CATALÃO,2026-06-23,2.9,0,6,1,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.4549655503865648,0.6844262295081968,BAIXO
PIRACANJUBA,2026-06-23,0.6,0,6,1,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.4537507738786951,0.680327868852459,BAIXO
VALPARAÍSO DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.453318334901135,0.6762295081967213,BAIXO
DIVINÓPOLIS DE GOIÁS,2026-06-23,0.0,5,6,1,1,0.001997303455741,-13.286303429360114,-46.52383420100133,3.909090909090909,0.45305775271161136,0.6721311475409836,BAIXO
RUBIATABA,2026-06-23,0.0,6,6,1,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.4492022950364394,0.6680327868852459,BAIXO
UIRAPURU,2026-06-23,0.0,7,6,1,1,0.0023568919152404,-14.1658704952681,-49.9660646641288,1.8823529411764703,0.44155510182776764,0.6639344262295082,BAIXO
MORRINHOS,2026-06-23,1.0,0,6,1,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.4414807327635827,0.6598360655737705,BAIXO
TROMBAS,2026-06-23,0.0,6,6,1,1,0.0034592852828639,-13.45565441683509,-48.69444724203579,1.818181818181818,0.44047691018215024,0.6557377049180327,BAIXO
ITABERAÍ,2026-06-23,0.6,0,6,1,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.44013247148077156,0.6516393442622951,BAIXO
FORMOSO,2026-06-23,0.0,6,6,1,1,0.0027740735982326,-13.7157591183698,-48.828383563721786,1.8333333333333333,0.43911312943449754,0.6475409836065574,BAIXO
MATRINCHÃ,2026-06-23,0.0,2,6,1,1,0.0013534407520788,-15.332925918372275,-50.75330754036656,3.5454545454545454,0.43016933316513717,0.6434426229508197,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.42797726778514467,0.639344262295082,BAIXO
RIALMA,2026-06-23,0.0,6,6,1,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.42719122053200753,0.6352459016393442,BAIXO
ITAPURANGA,2026-06-23,0.3,0,6,1,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.42079231969581865,0.6311475409836066,BAIXO
PALMEIRAS DE GOIÁS,2026-06-23,0.6,0,6,1,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.4139407563391889,0.6270491803278688,BAIXO
CALDAS NOVAS,2026-06-23,2.1,0,6,1,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.4123262234226044,0.6229508196721312,BAIXO
EDÉIA,2026-06-23,1.8,0,6,1,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.40507616939299235,0.6188524590163934,BAIXO
MAMBAÍ,2026-06-23,0.0,6,6,1,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.4031521415939885,0.6147540983606558,BAIXO
DOVERLÂNDIA,2026-06-23,10.2,0,6,1,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.4022770534556851,0.610655737704918,BAIXO
ITARUMÃ,2026-06-23,4.6,0,6,1,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.4009508675869811,0.6065573770491803,BAIXO
TRINDADE,2026-06-23,0.3,0,6,1,1,0.0016598662360465,-16.650075769653657,-49.51836291274552,1.6708860759493671,0.39160597251033535,0.6024590163934426,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.3915213929197256,0.5983606557377049,BAIXO
GOIÂNIA,2026-06-23,3.6,0,6,1,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.38912058638839564,0.5942622950819673,BAIXO
BOM JARDIM DE GOIÁS,2026-06-23,6.5,0,6,1,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.38320721531313023,0.5901639344262295,BAIXO
